"ID","MLBID","NAME","PITCHER_THROWS","LASTDAY","YEAR","AWAY_COMPETITION_LEVEL_ABBREV","TEAM","PITCHES"
"111820123",683538,"Sosa, Listher",R,2021-09-09,2021,Rk,PIT,415
"111801441",656726,"McWilliams, Sam",R,2021-09-19,2021,AA,SD,344
"111210249",606981,"Gillies, Darin",R,2021-09-30,2021,AAA,SEA,354
"111824002",686857,"Gonzalez, James",L,2021-09-17,2021,Rk,OAK,284
"111812170",676596,"Fleming, Josh",L,2021-09-23,2021,AAA,TB,133
"111810893",676835,"Stone, Corey",L,2021-07-16,2021,Rk,CWS,94
"111819588",663924,"Cumbie, Trey",L,2021-08-08,2021,A,TB,514
"111820599",683652,"Ventura, Ezequiel",R,2021-09-28,2021,Rk-,PHI,507
"111808989",670125,"Hennigan, Jonathan",L,2021-09-16,2021,AA,PHI,757
"111833577",698939,"Polanco, Elvis",L,2021-09-27,2021,Rk-,BAL,576
"111816469",678899,"Castillo, Brayan",R,2021-09-18,2021,Rk,COL,390
"111831835",695950,"Pinazzi, Nicolo",L,2021-09-18,2021,Rk,CIN,358
"111819752",687792,"Herz, Davidjohn",L,2021-08-28,2021,A,CHC,1171
"111817072",677865,"Bruihl, Justin",L,2021-10-03,2021,MLB,LA,269
"111837595",701643,"Hartwig, Grant",R,2022-07-03,2022,A+,NYM,238
"111826501",692629,"De La Rosa, Wander",R,2022-08-09,2022,Rk,MIA,251
"111840321",800260,"Flores, Anthony",L,2022-08-23,2022,Rk-,MIL,576
"111839928",801216,"Montes De Oca, Christian",R,2022-08-31,2022,A+,ARI,425
"111806433",665789,"Hernandez, Kenny",L,2021-07-10,2021,A+,ARI,656
"111816327",678353,"Morel, Yohanse",R,2021-08-25,2021,A+,KC,852
"33489",445926,"Chavez, Jesse",R,2021-06-18,2021,AAA,ATL,307
"111809077",670905,"Diaz, Wellington",R,2021-09-19,2021,A,NYY,694
"111825167",686796,"Walston, Blake",L,2021-06-23,2021,A,ARI,683
"109502914",543521,"McHugh, Collin",R,2021-10-03,2021,MLB,TB,993
"111799907",650493,"Martinez, Henry",R,2021-09-12,2021,AA,DET,621
"111825561",691436,"Pacheco, Albert",L,2022-08-20,2022,Rk,COL,737
"111819424",680430,"Allgeyer, Nick",L,2022-08-31,2022,AAA,TOR,1561
"111837544",669662,"Green, Haylen",L,2022-08-17,2022,A,CWS,899
"111819352",656804,"Nunez, Andres",R,2022-08-31,2022,AAA,KC,876
"111804917",663562,"Davis, Noah",R,2022-08-28,2022,AA,COL,2097
"111792575",621295,"Wittgren, Nick",R,2022-06-26,2022,MLB,STL,491
"111825891",692379,"Perez, Argenis",L,2022-08-20,2022,Rk-,SF,449
"111809491",669093,"Estrada, Jeremiah",R,2021-07-23,2021,A,CHC,406
"111828827",693811,"Valdez, Jesus",R,2022-08-22,2022,Rk-,TEX,575
"111831851",695985,"Tellier, Nate",R,2022-08-22,2022,Rk,BOS,288
"111840498",800420,"Gamez, Alvaro",L,2022-08-19,2022,Rk-,TB,551
"111768742",622338,"Liranzo, Jesus",R,2022-05-27,2022,AAA,ARI,302
"111815689",673904,"Walsh, Jake",R,2022-06-08,2022,AAA,STL,295
"111818886",679973,"Valles, Jesus",R,2022-06-18,2022,A+,CWS,557
"111837595",701643,"Hartwig, Grant",R,2022-05-17,2022,A,NYM,269
"111796204",592644,"Plutko, Adam",R,2021-09-30,2021,AAA,BAL,251
"111811102",620396,"Aguilar, Miguel",L,2021-09-12,2021,MLB,ARI,111
"111792213",571439,"Alvarez, R.J.",R,2021-10-01,2021,AAA,MIL,656
"111828388",687723,"Thomas, Levi",R,2021-09-19,2021,A,SD,1506
"111837161",702901,"Gomez, Alejandro",R,2021-10-02,2021,Rk-,NYY,382
"111809558",672550,"Correa, Danis",R,2021-09-16,2021,A+,CHC,190
"111806684",665968,"Mota, Juan",R,2021-10-02,2021,AAA,CLE,400
"111818321",681740,"Garcia, Benito",R,2021-09-13,2021,Rk,NYM,223
"111825953",692351,"Martinez, Jorge",R,2021-09-09,2021,Rk-,SF,419
"111808432",663856,"Lemieux, Mack",L,2021-09-25,2021,AAA,ARI,94
"111828265",692823,"Brito, Abel",R,2021-09-30,2021,Rk-,CLE,641
"111822938",685418,"Caldera, Albert",L,2021-10-01,2021,Rk-,MIL,243
"111828614",693796,"Mendez, Anthony",R,2021-09-28,2021,Rk-,CHC,487
"110678619",593619,"Tapia, Domingo",R,2021-10-02,2021,MLB,KC,492
"111820423",683014,"Guasch, Richard",R,2021-09-09,2021,A+,WAS,367
"111815586",670090,"Mills, Wyatt",R,2021-09-23,2021,AAA,SEA,474
"111825792",691705,"Nunez, Rikelvis",R,2021-09-30,2021,Rk-,NYM,328
"111837339",701545,"Hunt, Marshall",R,2021-09-17,2021,Rk,HOU,97
"111828917",657649,"Koenig, Jared",L,2021-09-17,2021,AA,OAK,1989
"111819045",680622,"Gomez, Carlos",R,2021-07-20,2021,Rk,NYY,151
"111817964",680767,"Vodnik, Victor",R,2021-08-13,2021,AA,ATL,652
"111793243",642271,"Ozuna, Fernery",R,2021-08-28,2021,AA,TEX,853
"111802087",660546,"Diaz, Yennsy",R,2021-09-13,2021,MLB,NYM,459
"111835719",700269,"Silverio, Phili",R,2021-09-17,2021,Rk,MIL,409
"110691337",594311,"Gustave, Jandel",R,2021-10-03,2021,MLB,MIL,300
"76119195",518886,"Kimbrel, Craig",R,2021-10-01,2021,MLB,CWS,409
"111835466",617228,"Sawamura, Hirokazu",R,2021-10-03,2021,MLB,BOS,967
"111837156",702899,"Manuela, Egory",L,2021-09-28,2021,Rk-,TB,249
"111806179",664144,"Olczak, Jon",R,2021-08-25,2021,AA,HOU,416
"32725",431148,"Kazmir, Scott",L,2021-09-16,2021,AAA,SF,795
"111833666",699210,"Felix, Jose",R,2021-10-02,2021,Rk-,TEX,494
"111832375",696060,"Ozuna, Erik",R,2021-09-30,2021,Rk-,MIL,233
"111806748",665984,"Suriel, Edison",L,2021-09-18,2021,Rk,MIA,293
"111831851",695985,"Tellier, Nate",R,2021-09-13,2021,Rk,BOS,156
"111816820",677804,"Mendez, Eric",R,2021-09-16,2021,A,ARI,437
"111833542",700168,"Galva, Claudio",R,2021-10-01,2021,Rk-,COL,522
"111833339",699093,"Santana, Angel",R,2021-09-24,2021,Rk-,TOR,312
"111829402",694050,"Reyes, Gabriel",L,2021-10-01,2021,Rk-,DET,341
"111811127",669145,"Zimmermann, Bruce",L,2022-07-09,2022,MLB,BAL,1080
"111837735",699613,"Harding, Houston",L,2022-08-26,2022,A+,ANA,604
"111811543",682697,"Encarnacion, Breidy",R,2022-08-23,2022,Rk,MIA,396
"111839945",801179,"Lin, Yu-Min",L,2022-07-21,2022,Rk,ARI,334
"111840653",800544,"Lares, Cesar",L,2022-08-20,2022,Rk-,MIN,661
"111824319",687687,"Sanchez, Brayner",R,2022-07-01,2022,Rk-,BAL,296
"111819922",663899,"Hutchison, Rodney",R,2022-08-01,2022,Rk,SEA,126
"111826234",687504,"Martinson, Jordan",L,2021-09-01,2021,AA,LA,513
"111820934",683441,"Garcia, Rafael",R,2021-09-16,2021,Rk,MIL,887
"111835911",700235,"Chavez, Jose",R,2021-09-14,2021,Rk,MIL,366
"111821420",683733,"Aguilera, Gabriel",R,2021-07-22,2021,Rk,CIN,322
"111821804",684045,"Padilla, Miguel",R,2021-09-13,2021,Rk,BAL,486
"111833624",699313,"Veliz, Juan",L,2021-08-31,2021,Rk-,NYM,237
"111840372",800263,"Cabrera, Royer",R,2022-08-05,2022,Rk-,MIL,247
"111827345",681097,"Moore, Andrew",R,2021-09-19,2021,A,SEA,352
"111801885",660623,"Ynoa, Huascar",R,2021-08-11,2021,AAA,ATL,152
"111819847",673872,"Milacki, Robert",R,2021-08-22,2021,A,MIN,685
"111823710",694395,"MacLean, Dylan",L,2021-08-26,2021,Rk,TEX,319
"111810969",676194,"Tetreault, Jackson",R,2021-09-17,2021,AA,WAS,940
"111811520",676464,"Swiney, Nick",L,2021-08-12,2021,Rk,SF,183
"111819735",664114,"Uvila, Cole",R,2021-10-01,2021,AAA,TEX,503
"111792770",594580,"Moll, Sam",L,2021-09-14,2021,AAA,OAK,214
"111792674",623430,"Dull, Ryan",R,2021-08-08,2021,AAA,SEA,667
"111818326",663336,"Shortridge, Aaron",R,2022-06-18,2022,A,PIT,144
"111829598",694999,"Ortiz, Hayder",R,2022-08-23,2022,Rk-,ATL,169
"111825375",690202,"Jones, Breyln",R,2022-07-28,2022,Rk,LA,172
"111801805",663574,"Santillan, Tony",R,2022-06-13,2022,MLB,CIN,412
"111824685",673766,"Barber, Albertus",R,2022-06-23,2022,Rk,PHI,101
"111835850",700370,"De La Cruz, Felipe",L,2022-08-22,2022,Rk,NYM,433
"111822760",684869,"Mena, Peniel",Unknown,2022-06-08,2022,Rk-,TEX,273
"111824052",690986,"Harrison, Kyle",L,2022-05-20,2022,A+,SF,496
"111808302",670437,"Jacobsen, Lucas",L,2022-05-27,2022,AA,TEX,252
"111801749",657053,"Toussaint, Touki",R,2022-06-30,2022,AAA,ATL,773
"111824755",687028,"Walker, Matt",L,2022-06-26,2022,A,DET,423
"111809491",669093,"Estrada, Jeremiah",R,2022-06-09,2022,A+,CHC,378
"111810641",680212,"Larkin, Conor",R,2022-06-09,2022,A+,TOR,152
"111821093",683466,"Hernandez, Nyan",Unknown,2022-06-25,2022,Rk-,TEX,254
"111837815",679724,"Pettitte, Jared",L,2022-06-18,2022,A,MIA,217
"111807794",667322,"Alcantara, Jhosua",R,2021-08-18,2021,A,ANA,458
"111796834",642609,"Baez, Joan",R,2021-06-04,2021,AAA,WAS,270
"111792867",641855,"McKinney, Ian",L,2021-06-10,2021,AA,SEA,557
"111811561",676106,"Hancock, Emerson",R,2021-08-04,2021,A+,SEA,535
"111824782",689117,"Swain, Matthew",R,2021-09-18,2021,A,MIN,1043
"111792134",545343,"Head, Louis",R,2021-09-26,2021,AAA,TB,485
"111824774",662914,"Shreve, Ryan",R,2021-05-26,2021,A,MIN,250
"111808749",643532,"Sharp, Sterling",R,2021-05-19,2021,AA,WAS,242
"111806409",668933,"Ashcraft, Graham",R,2021-06-17,2021,A+,CIN,622
"111817595",681945,"Rosenblum-Larson, Simon",R,2021-06-04,2021,AA,TB,218
"111794786",624573,"Serrano, Kyle",R,2021-06-02,2021,A+,HOU,180
"111818684",663724,"Gilbert, Jake",R,2021-09-17,2021,A+,CIN,526
"111798376",642003,"Reed, Cody",L,2021-05-18,2021,MLB,TB,148
"111795002",621355,"Katz, Alex",L,2021-06-04,2021,A+,CHC,260
"111806351",679525,"Marsh, Alec",R,2021-06-15,2021,AA,KC,451
"111800924",656420,"Feyereisen, J.P.",R,2021-05-19,2021,MLB,MIL,328
"111837391",688107,"Gasser, Robert",L,2022-08-26,2022,AA,MIL,328
"111827725",685005,"Roa, Christian",R,2021-08-03,2021,A,CIN,316
"111825507",663462,"Campbell, Isaiah",R,2022-08-28,2022,AA,SEA,140
"111825771",668711,"Bennett, Nick",L,2021-07-22,2021,AA,MIL,850
"111836443",700736,"Figuereo, Johan",R,2021-09-30,2021,Rk-,HOU,639
"111796972",663399,"Waddell, Brandon",L,2021-05-04,2021,MLB,MIN,90
"111838152",703341,"Cuevas, Candido",R,2022-08-23,2022,Rk,NYM,113
"111806441",665813,"Filpo, Eris",Unknown,2021-06-18,2021,Rk,TEX,265
"111825694",691330,"Chace, Moises",R,2021-08-31,2021,Rk,BAL,440
"111817944",683008,"Short, Avery",L,2021-09-17,2021,A,ARI,1033
"111825955",691414,"Gomez, Yorman",R,2021-09-28,2021,Rk-,CLE,696
"111806708",669020,"Rolison, Ryan",L,2021-05-15,2021,AA,COL,229
"111806400",668968,"Crouse, Hans",R,2021-10-02,2021,MLB,PHI,131
"111823613",686309,"Rivera, Juan",R,2021-09-19,2021,A,TB,138
"111836271",700421,"Rodriguez, Gabriel",R,2022-08-20,2022,Rk-,CWS,867
"111819485",682445,"Gonzalez, Domingo",R,2021-09-14,2021,A+,PIT,638
"111808801",670193,"Bryant, Garrison",R,2022-08-27,2022,AA,NYM,490
"111821242",683634,"Otanez, Johan",R,2021-09-18,2021,Rk,WAS,437
"111833314",699004,"Ribeiro, Sulivan",L,2021-10-02,2021,Rk-,OAK,170
"111810699",672282,"Detmers, Reid",L,2021-09-27,2021,AAA,ANA,136
"111818799",681825,"Magee, Kevin",L,2021-07-31,2021,A+,BAL,349
"111815592",676611,"Roberts, Max",L,2021-09-18,2021,A,SEA,428
"111826638",692294,"Gutierrez, Luis",L,2021-10-02,2021,Rk-,SD,299
"111818377",681626,"Diaz, Moises",R,2021-09-18,2021,Rk-,WAS,261
"111797490",641949,"Parke, John",L,2021-07-23,2021,AA,CWS,959
"111808972",670151,"Short, Wyatt",L,2022-05-17,2022,AA,CHC,111
"111837445",688011,"Wynne, Cameron",R,2022-08-20,2022,A,PHI,330
"111808547",670990,"Ramirez, Yohan",R,2022-05-10,2022,AAA,SEA,102
"111806284",666214,"Wentz, Joey",L,2022-05-31,2022,MLB,DET,128
"111800009",657240,"Merryweather, Julian",R,2022-08-31,2022,AAA,TOR,203
"111840511",800381,"Gomez, Carlos",R,2022-08-22,2022,Rk-,SF,249
"111807153",681869,"Dubin, Shawn",R,2021-10-02,2021,AAA,HOU,948
"111807387",666802,"Cesar, Joel",R,2021-05-23,2021,AA,PHI,159
"111716290",622766,"Diaz, Miguel",R,2021-09-30,2021,AAA,SD,350
"111818246",677316,"Casetta-Stubbs, Damon",R,2021-07-03,2021,A,SEA,717
"111815495",674245,"Mezquita, Jhordany",L,2022-05-10,2022,A+,PHI,205
"111831078",695779,"Gruller, Kyle",R,2022-07-26,2022,A+,HOU,322
"111839935",800095,"Romero, Francisco",R,2022-08-19,2022,Rk-,ATL,453
"111808012",670078,"Krauth, Ben",L,2022-08-27,2022,AA,SD,677
"111826403",694360,"Way, Beck",R,2022-08-27,2022,A+,KC,428
"111831967",687288,"Harrison, Devereaux",R,2022-08-27,2022,A,TOR,117
"3213",592454,"Kahnle, Tommy",R,2022-08-30,2022,AAA,LA,86
"111806884",668662,"Dalatri, Gianluca",R,2022-08-28,2022,AA,STL,179
"111800322",657122,"Williams, Ronnie",R,2022-08-28,2022,AAA,SF,203
"111809238",672712,"Palacios, Luis",L,2022-08-28,2022,A+,MIA,469
"111806791",664042,"Lakins, Travis",R,2022-08-28,2022,AAA,BAL,106
"111829013",693700,"Montesino, Kendry",R,2021-07-26,2021,Rk,MIA,232
"111837061",702065,"Rozek, Aaron",L,2021-07-03,2021,Rk,MIN,91
"111815306",682171,"Murfee, Penn",R,2022-04-17,2022,AAA,SEA,99
"111809100",672860,"Berroa, Prelander",R,2022-05-07,2022,A+,SF,217
"111817743",687638,"Reynolds, Jason",R,2022-05-07,2022,A+,SD,214
"109502571",623211,"Brazoban, Huascar",R,2022-08-29,2022,MLB,MIA,364
"4602",571736,"Hall, Brooks",R,2022-08-07,2022,AA,NYM,281
"111766844",621053,"Ferguson, Tyler",R,2022-08-30,2022,AAA,ATL,256
"111827732",685010,"Saenz, Dustin",L,2022-08-30,2022,A+,WAS,591
"111806992",669160,"May, Dustin",R,2021-05-01,2021,MLB,LA,368
"111818814",682126,"Reifert, Evan",R,2022-04-21,2022,AA,TB,102
"111813411",663554,"Mize, Casey",R,2022-04-14,2022,MLB,DET,170
"110847706",605156,"Brooks, Aaron",R,2022-04-28,2022,MLB,STL,156
"111792463",622092,"Zimmer, Kyle",R,2021-08-22,2021,AAA,KC,159
"111837927",703142,"Rodriguez, Andy",R,2021-10-02,2021,Rk-,TB,268
"110691613",594772,"Buchanan, Jake",R,2021-10-02,2021,AAA,ANA,882
"111818436",681751,"Estrada, Lazaro",R,2022-07-29,2022,Rk,TOR,111
"111831862",695297,"Rudd, Carson",R,2022-08-26,2022,A,CIN,317
"111821983",684113,"Reynoso, Jeffry",R,2021-09-06,2021,Rk,KC,129
"111829196",694909,"McGowan, Christian",R,2022-04-17,2022,A+,PHI,107
"111818135",681401,"Green, Josh",R,2022-05-05,2022,AAA,ARI,231
"111828550",679702,"Harper, Daniel",R,2022-08-30,2022,A,PHI,106
"111844971",694969,"Beutel, Ben",L,2022-08-15,2022,Rk,CWS,97
"111842633",805738,"Mora, Wilme",R,2022-08-22,2022,Rk-,CHC,214
"111830903",670247,"Weber, Ty",R,2022-08-20,2022,Rk,SF,84
"111798531",643230,"Brault, Steven",L,2022-08-23,2022,MLB,CHC,163
"111792134",545343,"Head, Louis",R,2022-08-24,2022,MLB,BAL,100
"110816263",642659,"Espinal, Raynel",R,2022-08-10,2022,AAA,CHC,91
"111816848",678426,"Mundo, Alan",R,2022-08-26,2022,A+,SD,121
"111813506",682776,"Rivas, Jonathan",R,2021-08-27,2021,Rk-,PHI,165
"111792792",621261,"Oswalt, Corey",R,2022-07-29,2022,AAA,COL,263
"109502454",543606,"Odorizzi, Jake",R,2021-05-24,2021,AAA,HOU,143
"111800964",656451,"Gavin, John",L,2022-08-21,2022,A+,SF,84
"111817226",684043,"Acosta, Pedro",R,2021-09-25,2021,Rk-,TOR,238
"111819466",663686,"Deason, Cody",R,2021-08-05,2021,Rk,HOU,150
"111498823",607751,"Tomshaw, Matthew",L,2021-08-04,2021,AAA,WAS,231
"111833544",699062,"Ramirez, Kelvin",R,2021-08-18,2021,Rk-,LA,183
"111807539",666818,"Frias, Luis",R,2021-05-10,2021,A+,ARI,158
"111824034",687903,"Garbee, Tyler",R,2021-09-19,2021,A,CIN,185
"111820200",683015,"Reyes, Tomas",L,2021-09-14,2021,Rk,CLE,629
"111824669",693313,"Seymour, Carson",R,2021-09-14,2021,Rk,NYM,96
"111833572",699109,"Galindo, Cristian",L,2021-09-28,2021,Rk-,CIN,100
"111833488",699079,"Javier, Sebastian",R,2021-08-23,2021,Rk-,TB,109
"111821730",683990,"Santana, Osiris",R,2021-09-30,2021,Rk-,KC,575
"111844674",702566,"Murphy, Owen",R,2022-08-19,2022,Rk,ATL,88
"111806383",669062,"Miller, Erik",L,2021-07-22,2021,A,PHI,124
"111808375",676917,"Cavalli, Cade",R,2021-09-29,2021,AAA,WAS,498
"111798312",656701,"McClure, Kade",R,2021-09-30,2021,AAA,CWS,710
"111829446",694367,"Lange, Justin",Unknown,2021-10-02,2021,Rk,SD,98
"111826111",692068,"Armenta, Erubiel",L,2021-07-04,2021,A,PHI,132
"111818740",679560,"Munoz, Braunny",R,2022-07-15,2022,A+,CLE,99
"111827705",689608,"Powell, Walker",R,2021-09-19,2021,A,CHC,81
"111824607",691951,"Aldegheri, Samuel",L,2021-07-12,2021,Rk,PHI,194
"111823693",686459,"Melendez, Jaime",R,2021-09-16,2021,AA,HOU,169
"111816871",678024,"Vasil, Mike",R,2021-09-18,2021,Rk,NYM,99
"111808396",675653,"Marinan, James",R,2021-09-16,2021,A+,CIN,196
"111819128",680617,"Ferrer, Jorge",L,2022-07-20,2022,Rk-,CWS,378
"111801773",663804,"Kowar, Jackson",R,2022-07-29,2022,MLB,KC,311
"109503766",543766,"Shaw, Bryan",R,2022-08-31,2022,MLB,CLE,774
"111840582",800462,"Palacios, Jesus",R,2022-08-22,2022,Rk-,BAL,221
"111795800",641771,"Kuhl, Chad",R,2022-08-26,2022,MLB,COL,1938
"111840503",800487,"Mujica, Roiger",R,2022-08-09,2022,Rk-,LA,380
"110847272",605177,"Chafin, Andrew",L,2022-08-28,2022,MLB,DET,688
"111831131",694946,"Richardson, Alonzo",R,2022-07-28,2022,Rk,CLE,510
"110816038",596271,"Lawrence, Casey",R,2022-08-30,2022,AAA,TOR,1666
"111840383",800153,"Baro, Sadiel",L,2022-08-22,2022,Rk-,ANA,794
"111793838",592761,"Smith, Caleb",L,2022-08-29,2022,MLB,ARI,905
"111821348",687460,"Phillips, Zack",L,2022-07-10,2022,AA,KC,799
"111828942",694261,"Gonzalez, Angel",R,2022-08-28,2022,A,CHC,597
"111796464",657203,"Carter, Will",R,2022-06-28,2022,AAA,CWS,592
"111792141",548389,"Stripling, Ross",R,2022-08-28,2022,MLB,TOR,1573
"111814803",675195,"Mercedes, Juan",R,2022-08-30,2022,A+,SEA,1572
"111824339",687688,"Vega, Luis",R,2022-08-22,2022,Rk,HOU,748
"111807173",670033,"Duensing, Cole",R,2022-08-18,2022,A+,LA,774
"111837898",703102,"Reyes, Anfernny",L,2022-08-16,2022,Rk-,MIL,716
"111806738",669697,"Schultz, Andrew",R,2022-08-02,2022,A+,PHI,578
"111837653",692248,"Shoemaker, Adam",L,2022-08-16,2022,Rk,ATL,469
"111840448",800322,"Primera, Jorman",R,2022-07-22,2022,Rk-,TB,296
"111841053",677743,"Simon, Mark",R,2022-07-28,2022,A+,TOR,339
"111816808",642141,"Thompson, Jake",R,2022-08-07,2022,AA,BOS,467
"111811664",687498,"Marconi, Brian",L,2022-08-19,2022,AA,PHI,871
"111824627",687623,"Holcomb, Kevin",R,2022-08-05,2022,Rk,HOU,407
"111824332",687665,"Polanco, Sarlin",R,2022-08-19,2022,Rk,ARI,259
"111839008",703723,"Ascanio, Ali",R,2022-08-23,2022,Rk-,BOS,580
"111800180",663383,"Fenter, Gray",R,2022-07-14,2022,AA,SF,834
"111829030",692285,"Guerrero, Luis",R,2022-08-17,2022,A,BOS,416
"110816550",605538,"Wisler, Matthew",R,2022-07-16,2022,MLB,TB,731
"111825710",691336,"Caines, Erick",R,2022-08-13,2022,Rk-,BAL,279
"111796111",642770,"Guerra, Javier",R,2022-08-27,2022,AAA,TB,586
"111766838",641907,"Murphy, Patrick",R,2022-08-31,2022,AAA,WAS,867
"111807953",667686,"Acevedo, Angel",R,2022-08-17,2022,A,CWS,934
"111798900",663353,"Roedahl, Devon",R,2022-08-04,2022,A+,BOS,750
"111794985",621074,"Rucker, Michael",R,2022-07-27,2022,AAA,CHC,274
"111801681",669624,"Bienlien, Michael",R,2022-08-26,2022,A,DET,480
"111811981",681259,"Pinto, Aaron",R,2021-09-18,2021,AA,CLE,735
"111806447",665646,"Labrador, Jorge",R,2021-07-06,2021,A,SF,380
"111817573",682143,"Costanzo, Michael",L,2021-09-14,2021,A+,TB,876
"111820443",686253,"Fink, Braidyn",L,2021-09-18,2021,A+,LA,769
"3294",476589,"Warren, Adam",R,2021-10-01,2021,AAA,NYY,1083
"111808086",641329,"Baker, Bryan",R,2021-10-02,2021,AAA,TOR,725
"111806287",671790,"Bolanos, Ronald",R,2021-06-12,2021,MLB,KC,106
"111804881",664180,"Hall, Matt",L,2021-08-13,2021,AAA,BOS,756
"111766283",622379,"Castillo, Luis",R,2021-06-10,2021,AA,ARI,289
"111821331",686831,"White, Colby",R,2021-06-08,2021,A,TB,251
"110678668",593833,"Suero, Wander",R,2021-09-15,2021,MLB,WAS,768
"31182",433589,"Petit, Yusmeiro",R,2021-10-01,2021,MLB,OAK,1124
"111818894",681897,"Barger, Alec",R,2021-09-18,2021,A,ATL,1136
"111803692",664747,"Diaz, Alexis",R,2021-09-15,2021,AA,CIN,758
"111803434",663648,"Marsden, Justin",Unknown,2021-06-14,2021,Rk,TEX,106
"111840644",805681,"Salgado, Edinson",L,2022-08-23,2022,Rk-,KC,365
"111815576",676206,"Tarnok, Freddy",R,2022-07-07,2022,AA,ATL,1151
"111831525",685112,"McCambley, Zach",R,2022-08-18,2022,AA,MIA,1702
"111825312",687824,"Barry, Shea",R,2022-08-30,2022,A,HOU,1105
"111825770",663773,"Hoeing, Bryan",R,2021-09-17,2021,A+,MIA,1914
"111801761",656529,"Hentges, Sam",L,2021-10-02,2021,MLB,CLE,1272
"111810965",672405,"Taveras, Leonardo",R,2022-08-30,2022,A+,STL,722
"111805027",669947,"Scholtens, Jesse",R,2021-09-29,2021,AAA,SD,1748
"111816778",681738,"Colon, Jeffrey",R,2022-08-06,2022,A,NYM,701
"111837048",701951,"Mercedes, Abel",R,2022-08-26,2022,Rk-,HOU,706
"111824322",687698,"Viola, Jose",R,2022-08-05,2022,Rk-,TEX,467
"111819666",682200,"Drury, Austin",L,2022-07-27,2022,AA,LA,788
"111825736",691335,"Beriguete, Randy",R,2022-07-23,2022,Rk,BAL,295
"111818323",681617,"Garcia, Kevin",L,2022-08-19,2022,Rk-,COL,592
"52483",476454,"Betances, Dellin",R,2022-08-09,2022,AAA,LA,295
"111840336",800466,"Victorino, Omar",R,2022-08-20,2022,Rk-,NYM,604
"111819791",682503,"Minjarez, Felix",R,2022-08-30,2022,AA,SD,524
"110847024",606625,"Moronta, Reyes",R,2022-08-18,2022,MLB,LA,395
"111828333",692864,"Rosado, Eury",R,2022-08-20,2022,Rk,TEX,562
"111837927",703142,"Rodriguez, Andy",R,2022-07-05,2022,Rk-,TB,247
"111781090",592833,"Wahl, Bobby",R,2022-07-17,2022,AAA,LA,114
"111829089",693713,"Teodo, Emiliano",R,2022-08-25,2022,A,TEX,1253
"111819628",682607,"Jimenez, Antonio",L,2022-08-27,2022,A,TB,1766
"111807084",666720,"Rodriguez, Yerry",R,2022-08-31,2022,AAA,TEX,969
"111831398",695865,"Flores, Wilmer",R,2022-08-27,2022,AA,DET,1086
"111816920",677802,"Perez, Wilber",R,2022-08-27,2022,A+,CWS,914
"111816512",691428,"Montout, Wandi",R,2022-08-09,2022,A+,PIT,669
"110294077",571800,"Hutchison, Drew",R,2022-06-30,2022,AAA,DET,221
"111802116",663467,"Bilous, Jason",R,2022-07-28,2022,AA,CWS,1579
"111806856",669081,"Dashwood, Jack",L,2022-08-26,2022,AA,ANA,913
"111809124",672841,"Vargas, Carlos",R,2022-08-30,2022,AA,CLE,414
"111833518",699044,"Ullola, Miguel",R,2022-08-28,2022,A,HOU,1231
"111817085",681579,"Thwaits, Nicholas",R,2021-09-17,2021,A,SD,1530
"111809236",672710,"Contreras, Roansy",R,2021-09-14,2021,AA,PIT,827
"111815670",657248,"Otto, Glenn",R,2021-07-10,2021,AA,NYY,1021
"111825046",681989,"Roach, Dalton",R,2021-09-16,2021,AA,STL,2096
"111808589",670426,"Diehl, Phillip",L,2021-10-01,2021,AAA,CIN,850
"111819842",657050,"Toplikar, Trenton",R,2021-09-17,2021,AA,SF,1765
"111802171",663770,"Evans, Demarcus",R,2021-09-08,2021,MLB,TEX,527
"52757",488748,"Buchter, Ryan",L,2021-08-01,2021,MLB,ARI,314
"111477999",670328,"Gamez, Juan",R,2021-06-10,2021,A+,CHC,122
"111818502",670389,"Alvarez, Nelson",R,2021-09-19,2021,A+,NYY,811
"111820563",683175,"Phillips, Connor",R,2021-09-02,2021,A,SEA,1331
"111829461",687822,"Knarr, Brandon",L,2021-08-11,2021,A,MIL,1302
"111820316",682842,"Uribe, Abner",R,2021-07-22,2021,A,MIL,661
"111805563",664299,"Javier, Cristian",R,2021-10-01,2021,MLB,HOU,1846
"111805267",666122,"Belge, Jeff",L,2021-09-18,2021,A+,LA,832
